date,price_egx30,return_egx30,vol20,dd120,sma200_dist,f1_breadth,f2_basis_smoothed,f3_rate_mom,f4_fx_vel,f4_fx_acc,f5_hhi,f6_herding,f7_panic,f8_illiq_smoothed,f9_ratio,f10_spread,f11_concentration,f12_fx_strain,g1_vix_level,g1_vix_zscore,g2_vix_delta5,g2_vix_accel20,g3_eem_ret20,g3_eem_dd60,g4_dxy_mom20,g4_dxy_mom60,g5_us10y_surge20,g6_wheat_shock20,g6_oil_shock20,g6_commodity_composite,g7_peer_ret20,g7_peer_dd60,target_mae_60,target_mdd_60,target_severe_18,target_crash_25,target_mae_10,target_tactical_drop8,b1_vol_alert,b2_dd_alert,b3_sma_alert,b4_composite_alert,b_vix_alert,hazard_state,is_onset,is_in_risk_set
1998-04-29,928.93,0.00086,0.0847,-0.0696,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0631,0.01075,0.0335,0.0,0.35,0.0,24.17,0.0,3.78,3.2,0.0,0.0,-0.0073,0.012,0.233,0.0,0.0,0.0,0.0586,-0.0686,0.1951,0.1951,1,0,0.0531,0,0,0,0,0,0,2,0,0
1998-04-30,924.91,-0.00433,0.0812,-0.0736,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0583,0.01325,0.0087,0.0,0.35,0.0,22.78,0.0,2.87,1.11,0.0,0.0,-0.0067,0.0131,0.238,0.0,0.0,0.0,0.0775,-0.0539,0.1917,0.1917,1,0,0.0572,0,0,0,0,0,0,2,0,0
1998-05-03,914.16,-0.01162,0.0867,-0.0844,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0699,0.01325,-0.0152,0.0,0.35,0.0,19.34,0.0,-0.1,-7.12,0.0,0.0,-0.0098,0.0006,0.03,0.0,0.0,0.0,0.1024,-0.0314,0.1821,0.1821,1,0,0.0625,0,0,0,0,0,0,2,0,0
1998-05-04,896.56,-0.01925,0.0907,-0.102,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0892,0.01575,0.0237,0.0,0.35,0.0,19.34,0.0,-2.63,-9.05,0.0,0.0,-0.0109,-0.0156,-0.016,0.0,0.0,0.0,0.0872,-0.0314,0.1661,0.1723,0,0,0.0441,0,0,0,0,0,0,2,0,0
1998-05-05,897.27,0.00079,0.0921,-0.1013,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0867,0.01575,-0.0649,0.0,0.35,0.0,20.32,0.0,-5.77,-8.07,0.0,0.0,-0.0107,-0.0154,-0.016,0.0,0.0,0.0,0.0887,-0.0306,0.1668,0.1723,0,0,0.0449,0,0,0,0,0,0,2,0,0
1998-05-06,902.16,0.00545,0.0973,-0.0964,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0851,0.01575,-0.0135,0.0,0.35,0.0,21.46,0.0,-2.71,-8.67,0.0,0.0,-0.0266,-0.0163,-0.02,0.0,0.0,0.0,0.0932,-0.0343,0.1713,0.1723,0,0,0.05,0,0,0,0,0,0,2,0,0
1998-05-07,903.24,0.0012,0.0984,-0.0953,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0834,0.01825,0.0531,0.0,0.35,0.0,22.79,0.0,0.01,-6.61,0.0,0.0,-0.0266,-0.0106,-0.003,0.0,0.0,0.0,0.0733,-0.0453,0.1723,0.1723,0,0,0.0512,0,0,0,0,0,0,2,0,0
1998-05-10,901.45,-0.00198,0.0985,-0.0971,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0817,0.01825,0.0635,0.0,0.35,0.0,20.57,0.0,1.23,-6.59,0.0,0.0,-0.0262,-0.0009,0.094,0.0,0.0,0.0,0.0639,-0.0493,0.1706,0.1706,0,0,0.0513,0,0,0,0,0,0,2,0,0
1998-05-11,897.04,-0.00489,0.0983,-0.1015,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0856,0.01575,0.1444,0.0,0.35,0.0,20.57,0.0,1.23,-3.93,0.0,0.0,-0.027,-0.0046,0.244,0.0,0.0,0.0,0.0565,-0.0493,0.1665,0.1665,0,0,0.0466,0,0,0,0,0,0,2,0,0
1998-05-12,892.06,-0.00555,0.0981,-0.1065,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0904,0.01575,0.1118,0.0,0.35,0.0,21.05,0.0,0.73,-6.15,0.0,0.0,-0.0079,-0.002,0.199,0.0,0.0,0.0,0.0507,-0.0544,0.1619,0.162,0,0,0.0511,0,0,0,0,0,0,2,0,0
1998-05-13,879.58,-0.01399,0.0963,-0.119,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1044,0.02562,0.0843,0.0,0.35,0.0,20.98,0.0,-0.48,-1.81,0.0,0.0,-0.0096,-0.0054,0.114,0.0,0.0,0.0,0.0385,-0.0663,0.15,0.162,0,0,0.0532,0,0,0,0,0,0,2,0,0
1998-05-14,872.05,-0.00856,0.0967,-0.1265,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1106,0.01736,0.0732,0.0,0.35,0.0,20.44,0.0,-2.35,-3.15,0.0,0.0,-0.0076,0.0002,0.093,0.0,0.0,0.0,0.0369,-0.0681,0.1427,0.162,0,0,0.045,0,0,0,0,0,0,2,0,0
1998-05-17,857.02,-0.01724,0.1055,-0.1416,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1207,0.01736,0.1101,0.0,0.35,0.0,20.44,0.0,-0.13,-6.21,0.0,0.0,-0.0052,0.0008,0.021,0.0,0.0,0.0,0.009,-0.0732,0.1276,0.162,0,0,0.0417,0,0,0,0,0,0,2,0,0
1998-05-18,870.66,0.01592,0.127,-0.1279,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1207,0.01736,0.0228,0.0,0.35,0.0,20.44,0.0,-0.13,-4.07,0.0,0.0,0.0041,-0.002,0.054,0.0,0.0,0.0,-0.0038,-0.0732,0.1499,0.1704,0,0,0.0707,0,0,0,0,0,0,2,0,0
1998-05-19,873.09,0.00279,0.1293,-0.1255,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1189,0.01736,0.07,0.0,0.35,0.0,21.69,0.0,0.64,-1.38,0.0,0.0,0.0058,0.0005,0.034,0.0,0.0,0.0,-0.0606,-0.1081,0.1593,0.1773,0,0,0.0732,0,0,0,0,0,0,2,0,0
1998-05-20,870.73,-0.0027,0.1266,-0.1279,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1096,0.01736,0.0699,0.0,0.35,0.0,20.39,0.0,-0.59,-1.88,0.0,0.0,0.0037,-0.0005,0.017,0.0,0.0,0.0,-0.0794,-0.1038,0.1666,0.1866,1,0,0.0707,0,0,0,0,0,0,2,0,0
1998-05-21,862.22,-0.00977,0.1274,-0.1364,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1112,0.01986,0.0907,0.0,0.35,0.0,19.89,0.0,-0.55,-1.27,0.0,0.0,0.0028,-0.01,-0.067,0.0,0.0,0.0,-0.0764,-0.095,0.1776,0.2052,1,0,0.0616,0,0,0,0,0,0,2,0,0
1998-05-24,855.25,-0.00808,0.1269,-0.1434,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1101,0.01986,0.0934,0.0,0.35,0.0,18.99,0.0,-1.45,-1.6,0.0,0.0,-0.002,-0.0109,-0.046,0.0,0.0,0.0,-0.087,-0.1042,0.1769,0.211,1,0,0.0539,0,0,0,0,0,0,2,0,0
1998-05-25,855.43,0.00021,0.1276,-0.1432,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.108,0.01986,0.1205,0.0,0.35,0.0,18.99,0.0,-1.45,-6.26,0.0,0.0,-0.003,-0.0124,-0.029,0.0,0.0,0.0,-0.066,-0.1042,0.1771,0.211,1,0,0.0541,0,0,0,0,0,0,2,0,0
1998-05-26,846.44,-0.01051,0.1282,-0.1522,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1185,0.01986,0.1209,0.0,0.35,0.0,18.99,0.0,-2.7,-14.5,0.0,0.0,-0.0026,-0.0124,-0.165,0.0,0.0,0.0,-0.0523,-0.1152,0.1761,0.2184,1,0,0.0441,0,0,0,0,0,0,2,0,0
1998-05-27,832.82,-0.01609,0.1325,-0.1658,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1346,0.01986,0.1918,0.0,0.35,0.0,22.07,0.0,1.68,-6.29,0.0,0.0,0.0011,0.0041,-0.219,0.0,0.0,0.0,-0.0817,-0.1459,0.1703,0.2255,1,0,0.0284,0,0,0,0,0,0,2,0,0
1998-05-28,833.44,0.00074,0.1342,-0.1652,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1302,0.01736,0.2189,0.0,0.35,0.0,22.59,0.0,2.7,-2.46,0.0,0.0,0.0042,0.0081,-0.253,0.0,0.0,0.0,-0.1196,-0.1673,0.1715,0.2261,1,0,0.0292,0,0,0,0,0,0,2,0,0
1998-05-31,821.32,-0.01454,0.1363,-0.1774,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1332,0.01986,0.2184,0.0,0.35,0.0,21.32,0.0,2.33,5.18,0.0,0.0,0.0124,0.0014,-0.108,0.0,0.0,0.0,-0.1295,-0.1567,0.1789,0.2441,1,0,0.0148,0,0,0,0,0,0,2,0,0
1998-06-01,809.14,-0.01483,0.1314,-0.1896,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1287,0.01736,0.274,0.0,0.35,0.0,21.32,0.0,2.33,6.11,0.0,0.0,0.0124,0.0063,-0.108,0.0,0.0,0.0,-0.1295,-0.1567,0.1702,0.2474,1,0,-0.0,0,0,0,0,0,0,2,0,0
1998-06-02,839.0,0.0369,0.1955,-0.1596,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1287,0.01736,0.0755,0.0,0.35,0.0,22.83,0.0,3.84,5.66,0.0,0.0,0.0096,0.0037,-0.133,0.0,0.0,0.0,-0.1511,-0.1769,0.2039,0.2514,1,1,0.0029,0,0,0,0,0,0,2,0,0
1998-06-03,836.56,-0.00291,0.1929,-0.1621,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1317,0.01986,0.0673,0.0,0.35,0.0,22.0,0.0,-0.07,3.74,0.0,0.0,0.0152,0.0056,-0.134,0.0,0.0,0.0,-0.1207,-0.151,0.2016,0.2514,1,1,-0.0,0,0,0,0,0,0,2,0,0
1998-06-04,866.59,0.0359,0.2365,-0.132,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1317,0.01736,-0.0776,0.0,0.35,0.0,22.85,0.0,0.26,1.49,0.0,0.0,0.0101,0.0025,-0.101,0.0,0.0,0.0,-0.1167,-0.1568,0.2293,0.2514,1,1,0.0181,0,0,0,0,0,0,2,0,0
1998-06-07,879.69,0.01512,0.2437,-0.1189,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1297,0.01736,-0.1291,0.0,0.35,0.0,19.78,0.0,-1.54,2.01,0.0,0.0,0.011,0.0017,-0.126,0.0,0.0,0.0,-0.0819,-0.1272,0.2407,0.2514,1,1,0.1021,1,0,0,0,0,0,2,0,0
1998-06-08,892.17,0.01419,0.2489,-0.1064,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1248,0.01736,-0.1469,0.0,0.35,0.0,19.78,0.0,-1.54,0.46,0.0,0.0,0.011,-0.0058,-0.126,0.0,0.0,0.0,-0.0819,-0.1272,0.2514,0.2514,1,1,0.139,1,0,0,0,0,0,2,0,0
1998-06-09,889.41,-0.00309,0.2483,-0.1092,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1223,0.01736,-0.1504,0.0,0.35,0.0,20.58,0.0,-2.25,1.65,0.0,0.0,0.011,-0.0032,-0.194,0.0,0.0,0.0,-0.0742,-0.1249,0.249,0.249,1,0,0.1363,1,0,0,0,0,0,2,0,0
1998-06-10,886.71,-0.00304,0.2434,-0.1119,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1114,0.0075,-0.1449,0.0,0.35,0.0,20.52,0.0,-1.48,0.07,0.0,0.0,0.0101,-0.0004,-0.113,0.0,0.0,0.0,-0.0736,-0.1353,0.2468,0.2476,1,0,0.1337,1,0,0,0,0,0,2,0,0
1998-06-11,887.67,0.00108,0.2412,-0.1109,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1028,0.0075,-0.1244,0.0,0.35,0.0,21.48,0.0,-1.37,2.11,0.0,0.0,0.0162,0.008,-0.166,0.0,0.0,0.0,-0.1047,-0.1655,0.2476,0.2476,1,0,0.1346,1,0,0,0,0,0,2,0,0
1998-06-14,880.76,-0.00778,0.2343,-0.1178,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0934,0.0075,-0.1265,0.0,0.35,0.0,22.78,0.0,3.0,4.67,0.0,0.0,0.0197,0.013,-0.26,0.0,0.0,0.0,-0.1167,-0.1811,0.2417,0.2417,1,0,0.1278,1,0,0,0,0,0,2,0,0
1998-06-15,870.77,-0.01134,0.2321,-0.1278,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1047,0.0075,-0.1495,0.0,0.35,0.0,22.78,0.0,3.0,3.51,0.0,0.0,0.0197,0.0202,-0.26,0.0,0.0,0.0,-0.1167,-0.1811,0.233,0.233,1,0,0.1178,1,0,0,0,0,0,2,0,0
1998-06-16,858.89,-0.01364,0.2366,-0.1397,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1183,0.0075,-0.113,0.0,0.35,0.0,25.94,0.0,5.36,3.45,0.0,0.0,0.0207,0.0237,-0.259,0.0,0.0,0.0,-0.1138,-0.2102,0.2224,0.2224,1,0,0.1056,1,0,0,0,0,0,2,0,0
1998-06-17,851.99,-0.00803,0.2379,-0.1466,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1237,0.01,-0.0925,0.0,0.35,0.0,24.8,0.0,4.28,4.41,0.0,0.0,0.0121,0.0128,-0.215,0.0,0.0,0.0,-0.1177,-0.2101,0.2161,0.2161,1,0,0.0984,1,0,0,0,0,0,2,0,0
1998-06-18,850.87,-0.00131,0.2357,-0.1478,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1152,0.0075,-0.1523,0.0,0.35,0.0,22.89,0.0,1.41,3.02,0.0,0.0,0.0054,-0.0001,-0.071,0.0,0.0,0.0,-0.079,-0.1668,0.215,0.215,1,0,0.0972,1,0,0,0,0,0,2,0,0
1998-06-21,789.84,-0.07173,0.3408,-0.2089,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1789,0.01,0.0324,0.0,0.35,0.0,21.92,0.0,-0.86,3.38,0.0,0.0,0.0105,-0.0026,-0.166,0.0,0.0,0.0,-0.0832,-0.1791,0.1544,0.1741,0,0,0.0274,0,0,0,0,0,0,2,0,0
1998-06-22,768.17,-0.02744,0.3501,-0.2306,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2063,0.01,0.0488,0.0,0.35,0.0,21.92,0.0,-0.86,5.91,0.0,0.0,0.0105,-0.0045,-0.166,0.0,0.0,0.0,-0.0832,-0.1791,0.1305,0.1741,0,0,-0.0,0,0,0,0,0,0,3,0,0
1998-06-23,777.88,0.01264,0.3547,-0.2209,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1958,0.01,0.0568,0.0,0.35,0.0,21.94,0.0,-4.0,10.05,0.0,0.0,0.0144,-0.0006,-0.174,0.0,0.0,0.0,-0.0912,-0.1968,0.1414,0.1741,0,0,0.0102,0,0,0,0,0,0,3,0,0
1998-06-24,785.86,0.01026,0.3551,-0.2129,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1797,0.01,0.0655,0.0,0.35,0.0,20.17,0.0,-4.63,0.2,0.0,0.0,0.0114,0.0052,-0.137,0.0,0.0,0.0,-0.033,-0.1765,0.1501,0.1741,0,0,0.0229,0,0,0,0,0,0,3,0,0
1998-06-25,805.55,0.02506,0.3677,-0.1932,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1797,0.01,-0.0174,0.0,0.35,0.0,20.02,0.0,-2.87,-2.38,0.0,0.0,0.0097,0.0072,-0.095,0.0,0.0,0.0,-0.0096,-0.1758,0.1709,0.1741,0,0,0.0518,0,0,0,0,0,0,3,0,0
1998-06-28,808.75,0.00397,0.365,-0.1899,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1651,0.01,-0.0264,0.0,0.35,0.0,19.36,0.0,-2.56,-3.94,0.0,0.0,0.0113,0.0139,-0.104,0.0,0.0,0.0,-0.039,-0.1897,0.1741,0.1741,0,0,0.0568,0,0,0,0,0,0,3,0,0
1998-06-29,797.13,-0.01437,0.3647,-0.2016,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1647,0.01,-0.0067,0.0,0.35,0.0,19.36,0.0,-2.56,-3.94,0.0,0.0,0.0113,0.0128,-0.104,0.0,0.0,0.0,-0.039,-0.1897,0.1621,0.169,0,0,0.044,0,0,0,0,0,0,3,0,0
1998-06-30,793.52,-0.00453,0.3385,-0.2052,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1692,0.01,-0.0014,0.0,0.35,0.0,19.57,0.0,-2.37,-5.77,0.0,0.0,0.0145,0.0133,-0.062,0.0,0.0,0.0,-0.0053,-0.1821,0.1583,0.169,0,0,0.042,0,0,0,0,0,0,3,0,0
1998-07-02,784.04,-0.01195,0.34,-0.2147,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1783,0.0075,0.025,0.0,0.35,0.0,18.0,0.0,-2.17,-4.54,0.0,0.0,0.0132,0.0012,-0.124,0.0,0.0,0.0,-0.0168,-0.1639,0.1481,0.169,0,0,0.0397,0,0,0,0,0,0,3,0,0
1998-07-05,785.72,0.00214,0.3101,-0.2113,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1783,0.0075,0.0839,0.0,0.35,0.0,17.67,0.0,-2.35,-5.24,0.0,0.0,0.0218,0.0047,-0.157,0.0,0.0,0.0,0.0333,-0.1338,0.1499,0.169,0,0,0.0485,0,0,0,0,0,0,3,0,0
1998-07-07,780.21,-0.00701,0.3016,-0.2142,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1853,0.01,0.0924,0.0,0.35,0.0,18.63,0.0,-0.73,-0.36,0.0,0.0,0.0161,0.0004,-0.19,0.0,0.0,0.0,-0.0003,-0.1314,0.1439,0.169,0,0,0.0417,0,0,0,0,0,0,3,0,0
1998-07-08,774.22,-0.00768,0.2927,-0.2174,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1929,0.01,0.1091,0.0,0.35,0.0,18.62,0.0,-0.74,-0.37,0.0,0.0,0.0153,-0.0013,-0.166,0.0,0.0,0.0,0.007,-0.1254,0.1373,0.169,0,0,0.0343,0,0,0,0,0,0,3,0,0
1998-07-09,769.91,-0.00557,0.2924,-0.2179,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1954,0.01,0.1208,0.0,0.35,0.0,17.82,0.0,-1.75,-2.29,0.0,0.0,0.0141,0.0172,-0.154,0.0,0.0,0.0,0.0224,-0.1105,0.1325,0.169,0,0,0.0289,0,0,0,0,0,0,3,0,0
1998-07-12,767.83,-0.0027,0.2925,-0.217,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1951,0.01,0.0903,0.0,0.35,0.0,17.92,0.0,-0.08,-2.14,0.0,0.0,0.0169,0.0173,-0.17,0.0,0.0,0.0,0.0191,-0.1241,0.1301,0.169,0,0,0.0263,0,0,0,0,0,0,3,0,0
1998-07-13,763.79,-0.00526,0.2911,-0.2135,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.2003,0.01,0.0975,0.0,0.35,0.0,17.92,0.0,0.25,-4.6,0.0,0.0,0.0088,0.0173,-0.096,0.0,0.0,0.0,0.0564,-0.1241,0.1255,0.169,0,0,0.0211,0,0,0,0,0,0,3,0,0
1998-07-14,762.8,-0.0013,0.2919,-0.2143,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1939,0.01,0.0831,0.0,0.35,0.0,18.26,0.0,-0.37,-6.86,0.0,0.0,-0.0037,0.0107,0.04,0.0,0.0,0.0,0.0748,-0.1267,0.1244,0.169,0,0,0.0199,0,0,0,0,0,0,3,0,0
1998-07-15,762.09,-0.00093,0.2921,-0.215,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1834,0.01,0.0183,0.0,0.35,0.0,17.88,0.0,-0.74,-7.24,0.0,0.0,-0.004,0.0198,0.064,0.0,0.0,0.0,0.0924,-0.1119,0.1236,0.169,0,0,0.0189,0,0,0,0,0,0,3,0,0
1998-07-16,760.17,-0.00252,0.2912,-0.217,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1723,0.01,0.02,0.0,0.35,0.0,17.89,0.0,0.07,-12.3,0.0,0.0,-0.0085,0.0179,0.1,0.0,0.0,0.0,0.1426,-0.0989,0.1214,0.169,0,0,0.0165,0,0,0,0,0,0,3,0,0
1998-07-19,752.93,-0.00952,0.2914,-0.2245,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1738,0.01,0.0141,0.0,0.35,0.0,16.23,0.0,-1.69,-12.98,0.0,0.0,-0.0073,0.0084,0.068,0.0,0.0,0.0,0.1684,-0.076,0.1129,0.169,0,0,0.007,0,0,0,0,0,0,3,0,0
1998-07-20,747.65,-0.00701,0.2909,-0.2297,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1795,0.0125,0.0112,0.0,0.35,0.0,16.23,0.0,-1.69,-9.66,0.0,0.0,0.0054,0.0137,-0.03,0.0,0.0,0.0,0.1068,-0.0701,0.1067,0.169,0,0,-0.0,0,0,0,0,0,0,3,0,0
1998-07-21,759.15,0.01538,0.1782,-0.2178,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.1078,0.01,-0.0151,0.0,0.35,0.0,17.34,0.0,-0.92,-7.51,0.0,0.0,0.0035,0.012,0.007,0.0,0.0,0.0,0.1174,-0.0738,0.1202,0.169,0,0,-0.0,0,0,0,0,0,0,3,0,0
1998-07-22,781.3,0.02918,0.1837,-0.195,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0803,0.01,-0.0817,0.0,0.35,0.0,20.1,0.0,2.22,-4.75,0.0,0.0,0.0082,0.0157,-0.022,0.0,0.0,0.0,0.0989,-0.0882,0.1451,0.169,0,0,0.0253,0,0,0,0,0,0,0,0,1
1998-07-26,803.72,0.0287,0.2039,-0.1719,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0803,0.01,-0.1959,0.0,0.35,0.0,23.01,0.0,5.12,-1.88,0.0,0.0,0.0019,0.0137,-0.01,0.0,0.0,0.0,0.0909,-0.114,0.169,0.169,0,0,0.0525,0,0,0,0,0,0,0,0,1
1998-07-27,790.39,-0.01659,0.2107,-0.1856,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0969,0.0125,-0.2255,0.0,0.35,0.0,23.01,0.0,6.78,4.74,0.0,0.0,-0.0017,0.0108,0.003,0.0,0.0,0.0,0.0641,-0.114,0.155,0.1604,0,0,0.0365,0,0,0,0,0,0,0,0,1
1998-07-28,795.55,0.00653,0.1923,-0.1803,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0969,0.0125,-0.187,0.0,0.35,0.0,23.13,0.0,6.9,5.68,0.0,0.0,-0.001,0.0129,0.002,0.0,0.0,0.0,0.0606,-0.1159,0.1604,0.1604,0,0,0.05,0,0,0,0,0,0,0,0,1
1998-07-29,794.84,-0.00089,0.1916,-0.181,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0978,0.01,-0.2137,0.0,0.35,0.0,25.25,0.0,7.91,7.85,0.0,0.0,-0.0121,0.0115,0.036,0.0,0.0,0.0,0.0665,-0.1272,0.1597,0.1597,0,0,0.0533,0,0,0,0,0,0,0,0,1
1998-07-30,790.97,-0.00487,0.1859,-0.185,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0883,0.0125,-0.2507,0.0,0.35,0.0,24.79,0.0,4.69,7.39,0.0,0.0,-0.0101,0.0135,0.069,0.0,0.0,0.0,0.0714,-0.121,0.1556,0.1556,0,0,0.0643,0,0,0,0,0,0,0,0,1
1998-08-02,785.57,-0.00683,0.1867,-0.1906,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0906,0.02492,-0.3041,0.0,0.35,0.0,24.8,0.0,1.79,8.49,0.0,0.0,-0.0043,0.0198,0.035,0.0,0.0,0.0,0.0734,-0.1069,0.1498,0.1527,0,0,0.0656,0,0,0,0,0,0,0,0,1
1998-08-03,783.41,-0.00275,0.1822,-0.1928,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0814,0.02492,-0.3521,0.0,0.35,0.0,24.8,0.0,1.79,10.8,0.0,0.0,-0.0026,0.026,0.068,0.0,0.0,0.0,0.0506,-0.0988,0.1474,0.1624,0,0,0.0737,0,0,0,0,0,0,0,0,1
1998-08-04,778.03,-0.00687,0.1836,-0.1984,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0883,0.02742,-0.4082,0.0,0.35,0.0,25.98,0.0,2.85,13.49,0.0,0.0,-0.0032,0.0288,0.044,0.0,0.0,0.0,-0.0134,-0.1161,0.1415,0.1732,0,0,0.0886,1,0,0,0,0,0,0,0,1
1998-08-05,772.72,-0.00682,0.1835,-0.2038,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0881,0.02742,-0.3961,0.0,0.35,0.0,31.06,0.0,5.81,13.58,0.0,0.0,-0.0061,0.021,0.047,0.0,0.0,0.0,-0.0458,-0.1424,0.1356,0.178,0,0,0.089,1,0,0,0,0,0,0,0,1
1998-08-06,761.56,-0.01444,0.1883,-0.2153,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0949,0.02992,-0.3727,0.0,0.35,0.0,29.83,0.0,5.04,12.37,0.0,0.0,-0.0082,0.0181,0.015,0.0,0.0,0.0,-0.0696,-0.1517,0.123,0.1895,1,0,0.0756,0,0,0,0,0,0,0,0,1
1998-08-09,767.31,0.00755,0.1895,-0.2094,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0893,0.03242,-0.3371,0.0,0.35,0.0,27.02,0.0,2.22,11.96,0.0,0.0,-0.0032,0.022,-0.034,0.0,0.0,0.0,-0.1152,-0.1746,0.1295,0.1895,1,0,0.0912,1,0,0,0,0,0,0,0,1
1998-08-10,765.23,-0.00271,0.1895,-0.2116,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0893,0.03242,-0.3652,0.0,0.35,0.0,27.02,0.0,2.22,11.7,0.0,0.0,-0.0059,0.0211,-0.018,0.0,0.0,0.0,-0.1021,-0.1708,0.1272,0.1895,1,0,0.097,1,0,0,0,0,0,0,0,1
1998-08-11,755.77,-0.01236,0.1935,-0.2213,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0964,0.03242,-0.3556,0.0,0.35,0.0,28.75,0.0,2.77,14.39,0.0,0.0,-0.007,0.018,-0.006,0.0,0.0,0.0,-0.127,-0.1937,0.1163,0.1895,1,0,0.0864,1,0,0,0,0,0,0,0,1
